row_index,original_selected_alpha,spuc_selected_alpha,original_best_score,spuc_best_score,action_changed,archived_post_correct,sample_id,condition,ground_truth,baseline_prediction
490,1.0,1.0,0.041211745013638744,0.041211745013638744,False,True,pccv3_n03_grid_r10,grid,3,3
491,1.0,1.0,0.04064361751724775,0.04064361751724775,False,True,pccv3_n03_grid_r11,grid,3,3
492,1.0,1.0,-0.0003915847335413756,-0.0003915847335413756,False,True,pccv3_n03_grid_r12,grid,3,3
493,1.0,1.0,0.04578423453770432,0.04578423453770432,False,True,pccv3_n03_grid_r13,grid,3,3
494,1.0,1.0,0.027014892176987042,0.027014892176987042,False,True,pccv3_n03_grid_r14,grid,3,3
495,1.0,1.0,0.0326333351474244,0.03263333513370648,False,True,pccv3_n03_grid_r15,grid,3,3
496,1.0,1.0,0.025910297553453886,0.02591029753698617,False,True,pccv3_n03_grid_r16,grid,3,3
497,1.0,1.0,0.03619147772786268,0.03619147772786268,False,True,pccv3_n03_grid_r17,grid,3,3
498,1.0,1.0,0.030252823797554798,0.030252823794932007,False,True,pccv3_n03_grid_r18,grid,3,3
499,1.0,1.0,0.03130973939790579,0.03130973939790579,False,True,pccv3_n03_grid_r19,grid,3,3
500,1.0,1.0,0.04185798197995712,0.04185798197995712,False,True,pccv3_n03_grid_r20,grid,3,3
501,1.0,1.0,0.04150863040002537,0.04150863040002537,False,True,pccv3_n03_grid_r21,grid,3,3
502,1.0,1.0,0.03344362358965966,0.03344362358965966,False,True,pccv3_n03_grid_r22,grid,3,3
503,1.0,1.0,0.044259757361468956,0.044259757361468956,False,True,pccv3_n03_grid_r23,grid,3,3
504,1.0,1.0,0.048448429724478895,0.048448429724478895,False,True,pccv3_n03_grid_r24,grid,3,3
505,1.0,1.0,0.035232525535802396,0.035232525535802396,False,True,pccv3_n03_grid_r25,grid,3,3
506,1.0,1.0,0.04374838752569251,0.04374838752569251,False,True,pccv3_n03_grid_r26,grid,3,3
507,1.0,1.0,0.044129734102919885,0.044129734102919885,False,True,pccv3_n03_grid_r27,grid,3,3
508,1.0,1.0,0.03907447983455854,0.03907449530971126,False,True,pccv3_n03_grid_r28,grid,3,3
509,1.0,1.0,0.09456914575073506,0.09456914575073506,False,True,pccv3_n03_grid_r29,grid,3,3
510,1.0,1.0,0.03950883184128251,0.03950883184128251,False,True,pccv3_n03_grid_r30,grid,3,3
511,1.0,1.0,0.029436000370928944,0.029436000370928944,False,True,pccv3_n03_grid_r31,grid,3,3
512,1.0,1.0,0.043074970366775135,0.043074970366775135,False,True,pccv3_n03_grid_r32,grid,3,3
513,1.0,1.0,0.02698742845412408,0.02698742845412408,False,True,pccv3_n03_grid_r33,grid,3,3
514,1.0,1.0,0.026495996722914736,0.02649594329096165,False,True,pccv3_n03_grid_r34,grid,3,3
515,1.0,1.0,0.03397844352882725,0.03397844352882725,False,True,pccv3_n03_grid_r35,grid,3,3
516,1.0,1.0,0.025807655162134395,0.025807655162134395,False,True,pccv3_n03_grid_r36,grid,3,3
517,1.0,1.0,0.03873235814903916,0.03873235814903916,False,True,pccv3_n03_grid_r37,grid,3,3
518,1.0,1.0,0.04113173463629568,0.04113173463629568,False,True,pccv3_n03_grid_r38,grid,3,3
519,1.0,1.0,0.023642918616148825,0.023642918566914875,False,True,pccv3_n03_grid_r39,grid,3,3
520,1.0,1.0,0.04363338621964494,0.04363338621964494,False,True,pccv3_n03_random_sparse_r00,random_sparse,3,3
521,4.0,4.0,0.11680273053622098,0.11680273053622098,False,True,pccv3_n03_random_sparse_r01,random_sparse,3,3
522,1.0,1.0,0.04578831808883836,0.04578831808883836,False,True,pccv3_n03_random_sparse_r02,random_sparse,3,3
523,1.0,1.0,0.06329056129350905,0.06329056129350905,False,True,pccv3_n03_random_sparse_r03,random_sparse,3,3
524,1.0,1.0,0.018680897147424318,0.018680897147424318,False,True,pccv3_n03_random_sparse_r04,random_sparse,3,3
525,1.0,1.0,0.09869683610792125,0.09869683610792125,False,True,pccv3_n03_random_sparse_r05,random_sparse,3,3
526,4.0,4.0,0.13312631230542124,0.13312631230542124,False,True,pccv3_n03_random_sparse_r06,random_sparse,3,3
527,1.0,1.0,0.07047531398996054,0.07047531398996054,False,True,pccv3_n03_random_sparse_r07,random_sparse,3,3
528,1.0,1.0,0.035493306019296865,0.035493306019296865,False,True,pccv3_n03_random_sparse_r08,random_sparse,3,3
529,1.0,1.0,0.04154722880397443,0.04154722880397443,False,True,pccv3_n03_random_sparse_r09,random_sparse,3,3
530,1.0,1.0,0.039954853119539245,0.039954853119539245,False,True,pccv3_n03_random_sparse_r10,random_sparse,3,3
531,1.0,1.0,0.03368066180980867,0.03368066180980867,False,True,pccv3_n03_random_sparse_r11,random_sparse,3,3
532,4.0,4.0,0.1839482585291007,0.1839482585291007,False,True,pccv3_n03_random_sparse_r12,random_sparse,3,3
533,4.0,4.0,0.3681997279605491,0.3681997279605491,False,True,pccv3_n03_random_sparse_r13,random_sparse,3,2
534,1.0,1.0,0.039264651291827574,0.039264651291827574,False,True,pccv3_n03_random_sparse_r14,random_sparse,3,3
535,1.0,1.0,0.09419025225018209,0.09419025225018209,False,True,pccv3_n03_random_sparse_r15,random_sparse,3,3
536,1.0,1.0,0.04917770811426204,0.04917770811426204,False,True,pccv3_n03_random_sparse_r16,random_sparse,3,3
537,1.0,1.0,0.04025717961311018,0.04025717961311018,False,True,pccv3_n03_random_sparse_r17,random_sparse,3,3
538,1.0,1.0,0.06795622522160412,0.06795622522160412,False,True,pccv3_n03_random_sparse_r18,random_sparse,3,3
539,1.0,1.0,0.009255276431724179,0.009255276431724179,False,True,pccv3_n03_random_sparse_r19,random_sparse,3,3
540,4.0,4.0,0.11591998252422353,0.11591998252422353,False,True,pccv3_n03_random_sparse_r20,random_sparse,3,3
541,1.0,1.0,0.03336500710231724,0.03336500710231724,False,True,pccv3_n03_random_sparse_r21,random_sparse,3,3
542,1.0,1.0,0.03885401700231241,0.03885401700231241,False,True,pccv3_n03_random_sparse_r22,random_sparse,3,3
543,1.0,1.0,0.04413892331333787,0.04413892331333787,False,True,pccv3_n03_random_sparse_r23,random_sparse,3,3
544,1.0,1.0,0.02384968685769767,0.02384968685769767,False,True,pccv3_n03_random_sparse_r24,random_sparse,3,3
545,1.0,1.0,0.027650677911457276,0.027650677911457276,False,True,pccv3_n03_random_sparse_r25,random_sparse,3,3
546,4.0,4.0,0.1300247725607312,0.1300247725607312,False,True,pccv3_n03_random_sparse_r26,random_sparse,3,3
547,4.0,4.0,0.33778894861556674,0.33778894861556674,False,False,pccv3_n03_random_sparse_r27,random_sparse,3,3
548,1.0,1.0,0.028866278893104495,0.028866278893104495,False,True,pccv3_n03_random_sparse_r28,random_sparse,3,3
549,1.0,1.0,0.07868831622577087,0.07868831622577087,False,True,pccv3_n03_random_sparse_r29,random_sparse,3,3
550,1.0,1.0,0.06755065848924013,0.06755065848924013,False,True,pccv3_n03_random_sparse_r30,random_sparse,3,3
551,4.0,4.0,0.1865977409211373,0.1865977409211373,False,True,pccv3_n03_random_sparse_r31,random_sparse,3,3
552,1.0,1.0,0.04827721315408969,0.04827721315408969,False,True,pccv3_n03_random_sparse_r32,random_sparse,3,3
553,1.0,1.0,0.04864449437292905,0.04864449437292905,False,True,pccv3_n03_random_sparse_r33,random_sparse,3,3
554,1.0,1.0,0.09209074933109168,0.09209074933109168,False,True,pccv3_n03_random_sparse_r34,random_sparse,3,3
555,4.0,4.0,0.1936412391045968,0.1936412391045968,False,True,pccv3_n03_random_sparse_r35,random_sparse,3,3
556,1.0,1.0,0.043813170804248854,0.043813170804248854,False,True,pccv3_n03_random_sparse_r36,random_sparse,3,3
557,1.0,1.0,0.07603286402513258,0.07603286402513258,False,True,pccv3_n03_random_sparse_r37,random_sparse,3,3
558,1.0,1.0,0.03279301506090488,0.03279301506090488,False,True,pccv3_n03_random_sparse_r38,random_sparse,3,3
559,1.0,1.0,0.016506724157836626,0.016506724157836626,False,True,pccv3_n03_random_sparse_r39,random_sparse,3,3
560,1.0,1.0,0.06531791911407428,0.06531791911407428,False,True,pccv3_n03_row_r00,row,3,3
561,4.0,4.0,0.11270854305938716,0.11270854305938716,False,True,pccv3_n03_row_r01,row,3,3
562,1.0,1.0,0.08192826830789462,0.08192826830789462,False,True,pccv3_n03_row_r02,row,3,3
563,4.0,4.0,0.13110061034275677,0.13110061034275677,False,True,pccv3_n03_row_r03,row,3,3
564,4.0,4.0,0.15200686879920788,0.15200686879920788,False,True,pccv3_n03_row_r04,row,3,3
565,4.0,4.0,0.1289589430323162,0.1289589430323162,False,True,pccv3_n03_row_r05,row,3,3
566,4.0,4.0,0.1518292842549655,0.1518292842549655,False,True,pccv3_n03_row_r06,row,3,3
567,1.0,1.0,0.07558010551224097,0.07558011306870398,False,True,pccv3_n03_row_r07,row,3,3
568,4.0,4.0,0.19401535521344543,0.19401535521344543,False,True,pccv3_n03_row_r08,row,3,3
569,1.0,1.0,0.08342421506255646,0.08342422970753702,False,True,pccv3_n03_row_r09,row,3,3
570,4.0,4.0,0.13502234105308716,0.13502234105308716,False,True,pccv3_n03_row_r10,row,3,3
571,4.0,4.0,0.12439197561622482,0.12439197561622482,False,True,pccv3_n03_row_r11,row,3,3
572,4.0,4.0,0.12658875352631124,0.12658875352631124,False,True,pccv3_n03_row_r12,row,3,3
573,1.0,1.0,0.05432340000955854,0.05432340000955854,False,True,pccv3_n03_row_r13,row,3,3
574,4.0,4.0,0.1383262639948862,0.1383262639948862,False,True,pccv3_n03_row_r14,row,3,3
575,4.0,4.0,0.11105112096845172,0.11105185297116217,False,True,pccv3_n03_row_r15,row,3,3
576,4.0,4.0,0.13533787167919475,0.13533787167919475,False,True,pccv3_n03_row_r16,row,3,3
577,1.0,1.0,0.08133482290416563,0.08133482290713903,False,True,pccv3_n03_row_r17,row,3,3
578,4.0,4.0,0.1261499114268006,0.12614992607488512,False,True,pccv3_n03_row_r18,row,3,3
579,4.0,4.0,0.149257316746538,0.149257316746538,False,True,pccv3_n03_row_r19,row,3,3
580,4.0,4.0,0.10520865202006859,0.10520865202006859,False,True,pccv3_n03_row_r20,row,3,3
581,4.0,4.0,0.11150582097065675,0.11150582097065675,False,True,pccv3_n03_row_r21,row,3,3
582,1.0,1.0,0.09258003861147843,0.09258003861147843,False,True,pccv3_n03_row_r22,row,3,3
583,1.0,1.0,0.09472529448507998,0.09472529448507998,False,True,pccv3_n03_row_r23,row,3,3
584,1.0,1.0,0.08733260871341066,0.08733260871341066,False,True,pccv3_n03_row_r24,row,3,3
585,4.0,4.0,0.13690693466038853,0.13690693466038853,False,True,pccv3_n03_row_r25,row,3,3
586,1.0,1.0,0.0814768759095644,0.0814768759095644,False,True,pccv3_n03_row_r26,row,3,3
587,1.0,1.0,0.06477978573561001,0.06477978573561001,False,True,pccv3_n03_row_r27,row,3,3
588,4.0,4.0,0.12965825757775354,0.12965825757775354,False,True,pccv3_n03_row_r28,row,3,3
589,4.0,4.0,0.10358021681526285,0.10358021681526285,False,True,pccv3_n03_row_r29,row,3,3
590,4.0,4.0,0.1320535598366193,0.1320535598366193,False,True,pccv3_n03_row_r30,row,3,3
591,4.0,4.0,0.14001565530644478,0.14001565530644478,False,True,pccv3_n03_row_r31,row,3,3
592,4.0,4.0,0.1468367081479331,0.1468367081479331,False,True,pccv3_n03_row_r32,row,3,3
593,4.0,4.0,0.17376070460721402,0.17376070460721402,False,True,pccv3_n03_row_r33,row,3,3
594,4.0,4.0,0.1070332439240068,0.1070332439240068,False,True,pccv3_n03_row_r34,row,3,3
595,4.0,4.0,0.10132782834193883,0.10132782834193883,False,True,pccv3_n03_row_r35,row,3,3
596,4.0,4.0,0.13329839601822877,0.1332984035792961,False,True,pccv3_n03_row_r36,row,3,3
597,4.0,4.0,0.13986226626726644,0.13986226626726644,False,True,pccv3_n03_row_r37,row,3,3
598,4.0,4.0,0.11181716752411026,0.11181716752411026,False,True,pccv3_n03_row_r38,row,3,3
599,4.0,4.0,0.15567859578898882,0.15567859578898882,False,True,pccv3_n03_row_r39,row,3,3
600,4.0,4.0,0.18032411919439906,0.18032411919439906,False,True,pccv3_n04_dense_r00,dense,4,4
601,4.0,4.0,0.1159391508388281,0.1159391508388281,False,True,pccv3_n04_dense_r01,dense,4,4
602,1.0,1.0,0.0999602301473499,0.0999602301473499,False,True,pccv3_n04_dense_r02,dense,4,4
603,1.0,1.0,0.004678783469123069,0.004678783469123069,False,True,pccv3_n04_dense_r03,dense,4,4
604,4.0,4.0,0.2846030155474672,0.2846030155474672,False,False,pccv3_n04_dense_r04,dense,4,3
605,1.0,1.0,-0.051711192775549024,-0.051711192775549024,False,True,pccv3_n04_dense_r05,dense,4,4
606,1.0,1.0,0.03373034729700798,0.03373034729700798,False,True,pccv3_n04_dense_r06,dense,4,4
607,1.0,1.0,0.015937583737003814,0.015937583737003814,False,True,pccv3_n04_dense_r07,dense,4,4
608,4.0,4.0,0.41252013860640224,0.41252013860640224,False,True,pccv3_n04_dense_r08,dense,4,3
609,1.0,1.0,-0.01385956090500195,-0.01385956090500195,False,True,pccv3_n04_dense_r09,dense,4,4
610,4.0,4.0,0.12397908109359283,0.12397908109359283,False,True,pccv3_n04_dense_r10,dense,4,4
611,1.0,1.0,-0.042576288512683295,-0.042576288512683295,False,True,pccv3_n04_dense_r11,dense,4,4
612,1.0,1.0,0.004361633161424763,0.004360280650165329,False,True,pccv3_n04_dense_r12,dense,4,4
613,1.0,1.0,0.00708691693187637,0.00708691693187637,False,True,pccv3_n04_dense_r13,dense,4,4
614,4.0,4.0,0.15128085308845163,0.15128085308845163,False,False,pccv3_n04_dense_r14,dense,4,3
615,4.0,4.0,0.21170102743045421,0.21170102743045421,False,True,pccv3_n04_dense_r15,dense,4,4
616,4.0,4.0,0.1016714700834906,0.1016714700834906,False,True,pccv3_n04_dense_r16,dense,4,4
617,4.0,4.0,0.22312161854166643,0.22312161854166643,False,False,pccv3_n04_dense_r17,dense,4,3
618,4.0,4.0,0.2859539304881539,0.2859539304881539,False,False,pccv3_n04_dense_r18,dense,4,3
619,1.0,1.0,-0.028707672139229763,-0.028707672139229763,False,True,pccv3_n04_dense_r19,dense,4,4
620,4.0,4.0,0.4480327596929428,0.4480327596929428,False,True,pccv3_n04_dense_r20,dense,4,3
621,1.0,1.0,0.07543547183244521,0.07543547183244521,False,True,pccv3_n04_dense_r21,dense,4,4
622,4.0,4.0,0.3663092615295823,0.3663092615295823,False,True,pccv3_n04_dense_r22,dense,4,3
623,1.0,1.0,-0.02898062251457801,-0.02898062251457801,False,True,pccv3_n04_dense_r23,dense,4,4
624,1.0,1.0,-0.013092681709070917,-0.013092681709070917,False,True,pccv3_n04_dense_r24,dense,4,4
625,4.0,4.0,0.4547423590751871,0.4547423590751871,False,True,pccv3_n04_dense_r25,dense,4,3
626,1.0,1.0,0.06801543074318486,0.06801543074318486,False,True,pccv3_n04_dense_r26,dense,4,4
627,4.0,4.0,0.11540888248889819,0.11540888248889819,False,True,pccv3_n04_dense_r27,dense,4,4
628,1.0,1.0,0.05815547035990086,0.05815547035990086,False,True,pccv3_n04_dense_r28,dense,4,4
629,4.0,4.0,0.32453855004926885,0.32453855004926885,False,True,pccv3_n04_dense_r29,dense,4,3
630,1.0,1.0,-0.04097635655836383,-0.04097635655836383,False,True,pccv3_n04_dense_r30,dense,4,4
631,1.0,1.0,-0.013898529832257549,-0.013898529832257549,False,True,pccv3_n04_dense_r31,dense,4,4
632,4.0,4.0,0.13685488211975855,0.13685488211975855,False,True,pccv3_n04_dense_r32,dense,4,4
633,4.0,4.0,0.25799069849959183,0.25799069849959183,False,False,pccv3_n04_dense_r33,dense,4,3
634,1.0,1.0,-0.04045718465611751,-0.04045718465611751,False,True,pccv3_n04_dense_r34,dense,4,4
635,1.0,1.0,0.06097455262719467,0.06097455262719467,False,True,pccv3_n04_dense_r35,dense,4,4
636,1.0,1.0,-0.01803043087077026,-0.01803043087077026,False,True,pccv3_n04_dense_r36,dense,4,4
637,4.0,4.0,0.19176160204627077,0.19176160204627077,False,False,pccv3_n04_dense_r37,dense,4,3
638,4.0,4.0,0.30653777118163844,0.30653777118163844,False,True,pccv3_n04_dense_r38,dense,4,3
639,1.0,1.0,0.07271297874974852,0.07271297874974852,False,True,pccv3_n04_dense_r39,dense,4,4
640,1.0,1.0,0.004318399513407574,0.004318399513407574,False,False,pccv3_n04_distractors_r00,distractors,4,5
641,1.0,1.0,-0.15976764635692606,-0.15976764635692606,False,False,pccv3_n04_distractors_r01,distractors,4,6
642,1.0,1.0,-0.22788889439733348,-0.22788889439733348,False,False,pccv3_n04_distractors_r02,distractors,4,5
643,1.0,1.0,-0.1465563055374297,-0.1465563055374297,False,True,pccv3_n04_distractors_r03,distractors,4,4
644,1.0,1.0,-0.1739511862709234,-0.1739511862709234,False,True,pccv3_n04_distractors_r04,distractors,4,4
645,1.0,1.0,-0.07900886887742234,-0.07900886887742234,False,False,pccv3_n04_distractors_r05,distractors,4,5
646,1.0,1.0,-0.01685454034332346,-0.01685454034332346,False,False,pccv3_n04_distractors_r06,distractors,4,3
647,4.0,4.0,0.10401736565518442,0.10401736565518442,False,True,pccv3_n04_distractors_r07,distractors,4,3
648,1.0,1.0,-0.1886644381983909,-0.1886644381983909,False,False,pccv3_n04_distractors_r08,distractors,4,5
649,1.0,1.0,-0.14159871750512387,-0.14159871750512387,False,True,pccv3_n04_distractors_r09,distractors,4,4
650,1.0,1.0,-0.2583919219031684,-0.17048180306838379,False,True,pccv3_n04_distractors_r10,distractors,4,4
651,1.0,1.0,-0.2040107049203671,-0.2040107049203671,False,False,pccv3_n04_distractors_r11,distractors,4,5
652,1.0,1.0,-0.12293121770274382,-0.12293121770274382,False,True,pccv3_n04_distractors_r12,distractors,4,4
653,1.0,1.0,-0.06033839423681101,-0.06033839423681101,False,False,pccv3_n04_distractors_r13,distractors,4,5
654,1.0,1.0,-0.12416859402264896,-0.12416859402264896,False,True,pccv3_n04_distractors_r14,distractors,4,4
655,1.0,1.0,-0.17197250922179402,-0.17197250922179402,False,False,pccv3_n04_distractors_r15,distractors,4,5
656,1.0,1.0,-0.1218375084711413,-0.1218375084711413,False,True,pccv3_n04_distractors_r16,distractors,4,4
657,1.5,1.5,0.1671066388048426,0.1671066388048426,False,False,pccv3_n04_distractors_r17,distractors,4,4
658,1.5,1.5,0.32860197793196905,0.32860197793196905,False,True,pccv3_n04_distractors_r18,distractors,4,3
659,1.0,1.0,0.004480411878210333,0.004480411878210333,False,True,pccv3_n04_distractors_r19,distractors,4,4
660,1.0,1.0,-0.03719417849998271,-0.03719417849998271,False,True,pccv3_n04_distractors_r20,distractors,4,4
661,1.0,1.0,0.03548421392979623,0.03548421392979623,False,False,pccv3_n04_distractors_r21,distractors,4,3
662,1.0,1.0,-0.09512844235515075,-0.09512844235515075,False,True,pccv3_n04_distractors_r22,distractors,4,4
663,1.0,1.0,-0.18546300294065024,-0.18546300294065024,False,False,pccv3_n04_distractors_r23,distractors,4,5
664,1.0,1.0,-0.1869687558640161,-0.1869687558640161,False,False,pccv3_n04_distractors_r24,distractors,4,5
665,1.0,1.0,-0.045993558523654866,-0.045993558523654866,False,False,pccv3_n04_distractors_r25,distractors,4,5
666,1.0,1.0,-0.3647528277738973,-0.3647528277738973,False,True,pccv3_n04_distractors_r26,distractors,4,4
667,1.0,1.0,-0.13752937583777491,-0.13752937583777491,False,True,pccv3_n04_distractors_r27,distractors,4,4
668,1.0,1.0,-0.22926649453680523,-0.22926649453680523,False,False,pccv3_n04_distractors_r28,distractors,4,5
669,1.0,1.0,-0.16326168766674456,-0.16326168766674456,False,True,pccv3_n04_distractors_r29,distractors,4,4
670,1.0,1.0,-0.02732025294685403,-0.02732025294685403,False,True,pccv3_n04_distractors_r30,distractors,4,4
671,1.0,1.0,-0.23427941468335017,-0.23427941468335017,False,False,pccv3_n04_distractors_r31,distractors,4,5
672,1.0,1.0,-0.01952937836079458,-0.01952937836079458,False,True,pccv3_n04_distractors_r32,distractors,4,4
673,1.0,1.0,-0.10688068694390694,-0.10688068694390694,False,True,pccv3_n04_distractors_r33,distractors,4,4
674,1.0,1.0,-0.05745931301892478,-0.05745931301892478,False,True,pccv3_n04_distractors_r34,distractors,4,4
675,1.0,1.0,-0.18699292920759672,-0.18699292920759672,False,False,pccv3_n04_distractors_r35,distractors,4,5
676,1.5,1.5,0.23320973796521427,0.23320973796521427,False,False,pccv3_n04_distractors_r36,distractors,4,3
677,1.0,1.0,-0.1549236562451682,-0.1549236562451682,False,True,pccv3_n04_distractors_r37,distractors,4,4
678,1.0,1.0,-0.11907146826920753,-0.11907146826920753,False,True,pccv3_n04_distractors_r38,distractors,4,4
679,1.0,1.0,-0.08856371668126818,-0.08856371668126818,False,True,pccv3_n04_distractors_r39,distractors,4,4
680,4.0,4.0,0.5107365992445619,0.5107365992445619,False,True,pccv3_n04_grid_r00,grid,4,3
681,4.0,4.0,0.47245576077760504,0.47245576077760504,False,True,pccv3_n04_grid_r01,grid,4,3
682,1.0,1.0,-0.045230490228970584,-0.045230490228970584,False,True,pccv3_n04_grid_r02,grid,4,4
683,4.0,4.0,0.41462272716005816,0.41462272716005816,False,True,pccv3_n04_grid_r03,grid,4,3
684,4.0,4.0,0.3157456981855756,0.315314779485753,False,True,pccv3_n04_grid_r04,grid,4,3
685,1.0,1.0,-0.014767978371850609,-0.014767978371850609,False,True,pccv3_n04_grid_r05,grid,4,4
686,4.0,4.0,0.4370673060353199,0.4370673060353199,False,True,pccv3_n04_grid_r06,grid,4,3
687,4.0,4.0,0.363198494724788,0.363198494724788,False,False,pccv3_n04_grid_r07,grid,4,3
688,1.0,1.0,-0.031539814459416705,-0.031539814459416705,False,True,pccv3_n04_grid_r08,grid,4,4
689,4.0,4.0,0.4071188369407893,0.4071188369407893,False,True,pccv3_n04_grid_r09,grid,4,3
690,1.0,1.0,-0.033026116734029505,-0.033026116734029505,False,True,pccv3_n04_grid_r10,grid,4,4
691,1.0,1.0,-0.041826791011885064,-0.041826791011885064,False,True,pccv3_n04_grid_r11,grid,4,4
692,1.0,1.0,-0.038289313926408386,-0.038289313926408386,False,True,pccv3_n04_grid_r12,grid,4,4
693,1.0,1.0,-0.01866606163328341,-0.01866606163328341,False,True,pccv3_n04_grid_r13,grid,4,4
694,4.0,4.0,0.33624412960334626,0.33624412960334626,False,False,pccv3_n04_grid_r14,grid,4,3
695,4.0,4.0,0.2741483208009702,0.2741483208009702,False,False,pccv3_n04_grid_r15,grid,4,3
696,4.0,4.0,0.495757536363933,0.495757536363933,False,True,pccv3_n04_grid_r16,grid,4,3
697,4.0,4.0,0.46017029439286306,0.46017029439286306,False,True,pccv3_n04_grid_r17,grid,4,3
698,1.0,1.0,-0.050825862190864206,-0.050825862190864206,False,True,pccv3_n04_grid_r18,grid,4,4
699,4.0,4.0,0.4982452839734565,0.4982452839734565,False,True,pccv3_n04_grid_r19,grid,4,3
700,1.0,1.0,-0.014738755344412246,-0.014738755344412246,False,True,pccv3_n04_grid_r20,grid,4,4
701,1.0,1.0,-0.020346993107085275,-0.020346993107085275,False,True,pccv3_n04_grid_r21,grid,4,4
702,4.0,4.0,0.49675734013609696,0.49675734013609696,False,True,pccv3_n04_grid_r22,grid,4,3
703,4.0,4.0,0.5234423345580704,0.5234423345580704,False,True,pccv3_n04_grid_r23,grid,4,3
704,4.0,4.0,0.2757906196864469,0.2757906196864469,False,False,pccv3_n04_grid_r24,grid,4,3
705,4.0,4.0,0.18783596206751993,0.18783596206751993,False,False,pccv3_n04_grid_r25,grid,4,3
706,4.0,4.0,0.35274482409843916,0.35274482409843916,False,False,pccv3_n04_grid_r26,grid,4,3
707,4.0,4.0,0.3834563852260474,0.3834563852260474,False,True,pccv3_n04_grid_r27,grid,4,3
708,4.0,4.0,0.3409944653134158,0.3409944653134158,False,False,pccv3_n04_grid_r28,grid,4,3
709,4.0,4.0,0.25274427244429976,0.25274427244429976,False,False,pccv3_n04_grid_r29,grid,4,3
710,4.0,4.0,0.3880020307034409,0.38799823966106733,False,False,pccv3_n04_grid_r30,grid,4,3
711,4.0,4.0,0.44463621017387933,0.44463621017387933,False,True,pccv3_n04_grid_r31,grid,4,3
712,4.0,4.0,0.46624663389696297,0.46624663389696297,False,True,pccv3_n04_grid_r32,grid,4,3
713,1.0,1.0,-0.016439725186772745,-0.016439725186772745,False,True,pccv3_n04_grid_r33,grid,4,4
714,4.0,4.0,0.46210914297386924,0.46210914297386924,False,True,pccv3_n04_grid_r34,grid,4,3
715,4.0,4.0,0.35500809206071,0.35500809206071,False,True,pccv3_n04_grid_r35,grid,4,3
716,4.0,4.0,0.404776967020654,0.404776967020654,False,True,pccv3_n04_grid_r36,grid,4,3
717,1.0,1.0,-0.047936754431638695,-0.047936754431638695,False,True,pccv3_n04_grid_r37,grid,4,4
718,1.0,1.0,-0.050180253364194856,-0.050180253364194856,False,True,pccv3_n04_grid_r38,grid,4,4
719,4.0,4.0,0.42642490083553397,0.42642490083553397,False,True,pccv3_n04_grid_r39,grid,4,3
720,1.0,1.0,-0.020016939826224316,-0.020016939826224316,False,True,pccv3_n04_random_sparse_r00,random_sparse,4,4
721,4.0,4.0,0.1495866932564579,0.1495866932564579,False,True,pccv3_n04_random_sparse_r01,random_sparse,4,4
722,1.0,1.0,-0.019787260662056765,-0.019787260662056765,False,True,pccv3_n04_random_sparse_r02,random_sparse,4,4
723,4.0,4.0,0.2756419679278466,0.2756419679278466,False,True,pccv3_n04_random_sparse_r03,random_sparse,4,4
724,4.0,4.0,0.21530184609273204,0.21530184609273204,False,True,pccv3_n04_random_sparse_r04,random_sparse,4,4
725,1.0,1.0,0.011357940456499589,0.011357940456499589,False,True,pccv3_n04_random_sparse_r05,random_sparse,4,4
726,4.0,4.0,0.2397201495238625,0.2397201495238625,False,True,pccv3_n04_random_sparse_r06,random_sparse,4,4
727,1.0,1.0,-0.009854945210696141,-0.009854945210696141,False,True,pccv3_n04_random_sparse_r07,random_sparse,4,4
728,4.0,4.0,0.10168148116570887,0.10168148116570887,False,True,pccv3_n04_random_sparse_r08,random_sparse,4,4
729,4.0,4.0,0.33549073684853736,0.33549073684853736,False,True,pccv3_n04_random_sparse_r09,random_sparse,4,4
730,1.0,1.0,0.04503357755797954,0.04503357755797954,False,True,pccv3_n04_random_sparse_r10,random_sparse,4,4
731,4.0,4.0,0.6672362412104644,0.6672362412104644,False,False,pccv3_n04_random_sparse_r11,random_sparse,4,4
732,4.0,4.0,0.5560420945177563,0.5560420945177563,False,True,pccv3_n04_random_sparse_r12,random_sparse,4,4
733,4.0,4.0,0.1562571540398328,0.1562571540398328,False,True,pccv3_n04_random_sparse_r13,random_sparse,4,4
734,4.0,4.0,0.16442679340355362,0.16442679340355362,False,True,pccv3_n04_random_sparse_r14,random_sparse,4,4
735,4.0,4.0,0.3094310149905732,0.3094310149905732,False,True,pccv3_n04_random_sparse_r15,random_sparse,4,4
736,4.0,4.0,0.13338215571385037,0.13338215571385037,False,True,pccv3_n04_random_sparse_r16,random_sparse,4,4
737,4.0,4.0,0.19468556346915586,0.19468556346915586,False,True,pccv3_n04_random_sparse_r17,random_sparse,4,4
738,4.0,4.0,0.12297340459563187,0.12297340459563187,False,True,pccv3_n04_random_sparse_r18,random_sparse,4,4
739,4.0,4.0,0.2570426457053364,0.2570426457053364,False,True,pccv3_n04_random_sparse_r19,random_sparse,4,4
740,1.0,1.0,0.08354225057036187,0.08354225057036187,False,True,pccv3_n04_random_sparse_r20,random_sparse,4,4
741,1.0,1.0,0.022883065940797465,0.022883065940797465,False,True,pccv3_n04_random_sparse_r21,random_sparse,4,4
742,1.0,1.0,-0.025988946034129108,-0.025988946034129108,False,True,pccv3_n04_random_sparse_r22,random_sparse,4,4
